bibItem,creatorstatement,propLabel,listpos,givenName,lastName,fullName,fullName_clusters,fullName_recon_Wikidata,fullName_recon_Wikibase
https://eneoli.wikibase.cloud/entity/Q405,https://eneoli.wikibase.cloud/entity/statement/Q405-37A8AC40-E2B6-4B52-9418-0BC20ADBF92F,Author,1,Julie,Makri-Morel,Julie Makri-Morel,Julie Makri-Morel,Julie Makri-Morel,Julie Makri-Morel
https://eneoli.wikibase.cloud/entity/Q477,https://eneoli.wikibase.cloud/entity/statement/Q477-FAD7294B-0A25-4EE5-9BB4-274AC5A406EF,Author,2,Nina,Malovana,Nina Malovana,Nina Malovana,Nina Malovana,Nina Malovana
https://eneoli.wikibase.cloud/entity/Q226,https://eneoli.wikibase.cloud/entity/statement/Q226-4DAABE8B-EB0F-4939-BF79-12202671CF70,Author,1,Maria Caterina,Manes Gallo,Maria Caterina Manes Gallo,Maria Caterina Manes Gallo,Maria Caterina Manes Gallo,Maria Caterina Manes Gallo
https://eneoli.wikibase.cloud/entity/Q246,https://eneoli.wikibase.cloud/entity/statement/Q246-C2274784-81A8-4AB6-B721-9AFF7CEA36C7,Author,1,Ion,Manoli,Ion Manoli,Ion Manoli,Ion Manoli,Ion Manoli
https://eneoli.wikibase.cloud/entity/Q1040,https://eneoli.wikibase.cloud/entity/statement/Q1040-4336022F-C16B-421A-AC62-8637D5692274,Author,1,Ion,Manoli,Ion Manoli,Ion Manoli,Ion Manoli,Ion Manoli
https://eneoli.wikibase.cloud/entity/Q484,https://eneoli.wikibase.cloud/entity/statement/Q484-F0A2A452-DCA6-4C02-BAE8-6A8D73C9E5CA,Author,2,Mirjana,Marković,Mirjana Marković,Mirjana Marković,Mirjana Marković,Mirjana Marković
https://eneoli.wikibase.cloud/entity/Q461,https://eneoli.wikibase.cloud/entity/statement/Q461-932371C8-A7D2-4C1F-B0BA-B4055CCA1306,Author,2,Bruno,Maroneze,Bruno Maroneze,Bruno Maroneze,Bruno Maroneze,Bruno Maroneze
https://eneoli.wikibase.cloud/entity/Q957,https://eneoli.wikibase.cloud/entity/statement/Q957-BD5BB543-1D40-41A7-9411-FC14800637C7,Author,2,Bruno,Maroneze,Bruno Maroneze,Bruno Maroneze,Bruno Maroneze,Bruno Maroneze
https://eneoli.wikibase.cloud/entity/Q517,https://eneoli.wikibase.cloud/entity/statement/Q517-380CD9C1-5381-4A49-B472-00F648F00332,Author,2,Bruno Oliveira,Maroneze,Bruno Oliveira Maroneze,Bruno Oliveira Maroneze,Bruno Oliveira Maroneze,Bruno Oliveira Maroneze
https://eneoli.wikibase.cloud/entity/Q454,https://eneoli.wikibase.cloud/entity/statement/Q454-DAECC1F1-B111-40A1-8672-F8752DF16565,Author,1,Ramon,Marti Solano,Ramon Marti Solano,Ramon Marti Solano,Ramon Marti Solano,Ramon Marti Solano
